playlist,track_id,name,duration_ms,song_popularity,explicit_lyrics,markets,name_length,lyrics,album,album_type,record_company,genres,month,year,holiday_effect,artist,solo_group,artist_popularity_mean,artist_popularity_max,followers_mean,followers_max,GT_mean_value,GT_std_value,GT_range_value,peak,age,country_code,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
top_2018,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,220293,84,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",15, mmmmm yeah yeah mmmmm yeah my momma called seen you on tv son said shit done changed ever since we was on i dreamed it all ever since i was young they said i wouldnt be nothing now they always say congratulations worked so hard forgot how to vacation they aint never had the dedication people hatin say we changed and look we made it yeah we made it they was never friendly yeah now im jumping out the bentley yeah and i know i sound dramatic yeah but i know i had to have it yeah for the money im a savage yeah i be itching like a addict yeah im surrounded twenty bad bitches yeah but they didnt know me last year yeah everyone wanna act like they important but all that mean nothing when i saw my dough yuh everyone countin on me drop the ball yuh everything custom like im at the border yeah yeah if you fuck with winning put your lighters to the sky how could i make cents when i got millions on my mind coming with that bullshit i just put it to the side balling since a baby they could see it in my eyes my momma called seen you on tv son said shit done changed ever since we was on i dreamed it all ever since i was young they said i wouldnt be nothing now they always say congratulations worked so hard forgot how to vacation they aint never had the dedication people hatin say we changed and look we made it yeah we made it i was patient i was patient now i can scream that we made it now everywhere everywhere i go they say gratulation young nigga young nigga graduation i pick up the rock and i ball baby im looking for someone to call baby but right now i got a situation never old benben franklins big rings champagne my life is like a ball game but instead im in the trap though pot so big call it super bowl super bowl call the hoes get in the rolls topfloor lifestyle huncho and post malone i gotta play on my phone you know what im on huncho houdini is gone my momma called seen you on tv son said shit done changed ever since we was on i dreamed it all ever since i was young they said i wouldnt be nothing now they always say congratulations worked so hard forgot how to vacation they aint never had the dedication people hatin say we changed and look we made it yeah we made it hey hey hey hey hey hey hey hey ,Stoney (Deluxe),album,Universal,hip-hop/rap,12,2016,0,"['Post Malone', 'Quavo']",group_male,92.5,95,14284266.0,24646235,16.618279569892472,14.602997001344134,93.5,"[1, 0]",26,US,6,1,4,0.215,0.63,0.804,0.0,0.253,-4.183,0.0363,0.492,123.146
top_2018,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",201526,74,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",7,hmm sofía feature his dear de la oh baby im thinkin maybe that you were always a piece of sh youre rubbin your dirt on everyones skirt you know how to be a d ddónde están tus modales que no aprendiste ni a saludar parece que hoy me gustas un poco más hola comment allez allezvous so nice to meet ya you say we shoud go and get a room if you wanna turn it on go get a lightbulb después hablamos if you wanna turn it on go get a lighter después bailamos oh un dos tres un dos tres si te doy un beso ya estás a mis pies dime un dos tres un dos tres la la la la la la la la la la la la hmm la la la la la la la hmm la la la la la la la la la la la la la la la la la la la la la la la la la la la la la baby just hush the talkin and let my lovin ease your mind if loves the game lets play a million times baby give it to me ill be good company baby mi nombre es jason derulo oh if you wanna turn it on go get a lightbulb después hablamos if you wanna turn it on go get a lighter después bailamos oh un dos tres un dos tres si te doy un beso ya estás a mis pies dime un dos tres un dos tres la la la la la la la la la la la la hmm la la la la la la la hmm la la la la la la la la la la la la la la la la la la la la la la la la la la la la la de la geezy baby disculpe la ignorancia nunca quise lastimarte lo que quiero es transformarte en mi diosa mi obra de arte dime si tú quiere averiguar cómo se hace prendemo toa la noche y a las nubes voy a llevarte quiero yo enseñarte mucha cosa interesante convertirte en mi dama en la cama amarrarte besarte arriba abajo pa ponerlo interesante después de todo esto nunca vas a olvidarte hola comment allez allezvous its bout time we go and get a room ooh if you wanna turn it on go get a lightbulb después hablamos if you wanna turn it on go get a lighter después bailamos oh un dos tres un dos tres si te doy un beso ya estás a mis pies dime un dos tres un dos tres la la la la la la la la la la un dos tres un dos tres care for me uno dos tres un dos tres un dos tres love how you count it out for me babe un dos tres imma make you a freak uh care for me uno dos tres un dos tres un dos tres love how you count it out for me babe,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",single,Warner,latin/reggaeton,2,2018,0,"['Sofia Reyes', 'Jason Derulo', 'De La Ghetto']",group_mixed,78.0,82,4288135.0,7583957,35.215053763440864,13.112594148953002,86.0,"[0, 0, 0]",29,"MX, PR, US",1,0,4,0.165,0.792,0.895,0.0,0.0501,-3.112,0.0589,0.794,94.968
top_2018,6Za3190Sbw39BBC77WSS1C,Criminal,232549,77,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",8,  uoh oh oh el negrito e ojos claros ozuna miento si te digo que en ti no ando pensando quisiera saber lo que estás haciendo te llamo pero me sale ocupado uoh tú me robaste el corazón como un criminal bebé yo no puedo negarlo esto que siento por ti no puede ser legal criminal cricriminal tu estilo tu flow baby muy criminal criminal uh criminal ah criminal cricriminal tu estilo tu flow mami muy criminal criminal cricriminal ah ya tú me miras como que te pongo mal de lejos yo puedo observar lo que tu mente puede pensar tú me dices que yo me dejo llevar será porque tienes un flow demasiao de cricriminal baby similar yo la he visto por ahí que solo la mire de lejitos y se ponga así salvaje bailame pero con coraje y deja que esta pista haga que te suba el traje miento si te digo que en ti no ando pensando quisiera saber lo que estás haciendo te llamo pero me sale ocupado uoh tú me robaste el corazón como un criminal bebé yo no puedo negarlo esto que siento por ti no puede ser legal ah criminal cricriminal tu estilo tu flow baby muy criminal criminal uh criminal ah criminal cricriminal tu estilo tu flow mami muy criminal criminal cricriminal ah como tú lo hace rompe la ley tú eres un delito que yo quiero cometer si por eso dieran tiempo perpetuar debieras ver para mis problemas que no quiero resolver no tú me encantas yo no te quiero mentir tú eres para mí no te quiero compartir sin mala maña la cosa se nos daña tú no te has ido y mi cuerpo a ti te extraña tú me miras como que te pongo mal de lejos yo puedo observar lo que tu mente puede pensar tú me dices que yo me dejo llevar será porque tienes un flow demasiao de cricriminal baby criminal cricriminal tu estilo tu flow baby muy criminal criminal uh criminal ah criminal cricriminal tu estilo tu flow mami muy criminal criminal cricriminal ah pina records dímelo vi natti nat natti nat la formula ,Criminal,single,"Universal, Sony",latin/reggaeton,9,2017,0,"['Natti Natasha', 'Ozuna']",group_mixed,89.5,93,13427144.0,22620630,44.69892473118279,18.331712037565502,76.0,"[0, 0]",30,"DO, PR",2,0,4,0.03,0.814,0.813,9.33e-05,0.255,-3.023,0.0561,0.839,79.997
top_2018,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,175229,77,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",9, ayy ayy plug walk i dont even understand how the fuck my plug talk pick him up in a space coupe i dont let my plug walk new freak had to cut my other lil bitch off 50k you could come and book a nigga for a plug walk you cant reach me space coupe like et its the plug tryna call me i was up trappin early in the morning ooh on the wave like a durag pussy nigga callin for his boo back plug walk gucci on my shoe racks walk up in the house where the stove at til i ran into the plug til i ran into the mud i done ran into some racks i done ran into your girl why the plug show me love i done came up from a dub plug walk i dont even understand how the fuck my plug talk pick him up in a space coupe i dont let my plug walk new freak had to cut my other lil bitch off 50k you could come and book a nigga for a plug walk big ol bentley its a spaceship call me on my phone i dont say shit i make money when i talk im a boss take a loss i could introduce you to the plug bitch this aint no henny in my cup stayed down now the racks up she gon let me fuck ass up plug i stuck kis in the louis v fuck 12 im a g aint no stoppin me and my wrist is on overseas rich nigga you cant talk to me ayy plug walk i dont even understand how the fuck my plug talk pick him up in a space coupe i dont let my plug walk new freak had to cut my other lil bitch off 50k you could come and book a nigga for a plug walk ,The World Is Yours,album,Universal,hip-hop/rap,3,2018,0,['Rich The Kid'],solo_male,82.0,82,2111729.0,2111729,16.537634408602152,13.907738805822357,95.0,[1],27,US,11,1,4,0.202,0.876,0.519,0.0,0.108,-6.531,0.143,0.158,94.981
top_2018,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),200185,91,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",6,thought i found a way thought i found a way out but you never go away so i guess i gotta stay now oh i hope some day ill make it out of here even if it takes all night or a hundred years need a place to hide but i cant find one near wanna feel alive outside i cant fight my fear isnt it lovely all alone heart made of glass my mind of stone tear me to pieces skin to bone hello welcome home walking out of time looking for a better place somethings on my mind always in my head space but i know someday ill make it out of here even if it takes all night or a hundred years need a place to hide but i cant find one near wanna feel alive outside i cant fight my fear isnt it lovely all alone heart made of glass my mind of stone tear me to pieces skin to bone hello welcome home woah yeah yeah ah woah woah hello welcome home,lovely (with Khalid),single,Universal,pop,4,2018,0,"['Billie Eilish', 'Khalid']",group_mixed,94.0,95,18078334.5,24861338,44.123655913978496,11.168368936970285,71.0,"[1, 0]",20,US,4,0,4,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,0.12,115.284
top_2018,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,190288,74,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",8, woo woo woo woo woo woo woo woo dance with my dogs in the nighttime trap nigga with the chickens like popeyes money changin colors like tiedye im just tryna get it i aint tryna die she got a big ol onion booty make the world cry in the kitchen wrist twistin like its stir fry hold them bands down hold your mans down who told you come around this that trap sound designer clothes fashion shows trap house made of gold control the bag now no need to brag now ayy put the mask down we livin fast now finest hoes wrist froze we can go coast to coast keep watchin me whip up still be real and famous yeah dance with my dogs in the nighttime in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry offset i take a whip it intermission let the birds fly i get money tunnel vision through my third eye in that skillet watch me flip it like its five guys look at my pilgrim take off the ceiling look at the blue sky icy patek check yeah boogers they sit on my neck i dont regret shit yeah im paid and i dont got a debt you crawl fore you walk you can ball every week for my dogs hind the wall we gon ball when you free stop watchin me democracy you wanna copy me lifes monopoly go cop me some land and some property ap rolls pink diamonds whoa whip up the soda diamonds off the royce keep watchin me whip up still be real and famous yeah dance with my dogs in the nighttime in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen curry chicken call it stir fry takeoff im the bird keeper let the birds fly why you tryna take my prize you a dead guy of course i gotta keep a watch out through my bird eye no casket drop dead fresh and i got dead guys dont discriminate ball players come in all sizes finger roll post move or the pick and roll they mad the way we win they think we used a cheat code why you keep lookin at me i feel like niggas got static it must be the patek pockets blue cheese im in the kitchen in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry keep watchin me whip up still be real and famous yeah dance with my dogs in the nighttime in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry in the kitchen wrist twistin like its stir fry ,Culture II,album,Universal,hip-hop/rap,1,2018,0,['Migos'],group_male,84.0,84,10333725.0,10333725,22.870967741935484,13.103456071198075,89.0,[1],27,US,2,1,4,0.00263,0.817,0.816,0.0,0.159,-5.402,0.269,0.508,181.982
top_2018,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,177000,84,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",7, nobody pray for me its been that day for me way ayy i remember syrup sandwiches and crime allowances finesse a nigga with some counterfeits but now im countin this parmesan where my accountant lives in fact im downin this dussé with my boo bae tastes like koolaid for the analysts girl i can buy your ass the world with my paystub ooh that pussy good wont you sit it on my taste bloods i get way too petty once you let me do the extras pull up on your block then break it down we playin tetris am to the pm pm to the am funk piss out your per diem you just gotta hate em funk if i quit your bm i still ride mercedes funk if i quit this season i still be the greatest funk my left stroke just went viral right stroke put lil baby in a spiral soprano c we like to keep it on a high note its levels to it you and i know bitch be humble sit down be humble sit down be humble bitch sit down be humble sit down be humble sit down be humble sit down be humble bitch sit down be humble sit down who that nigga thinkin that he frontin on manman get the fuck off my stage im the sandman get the fuck off my dick that aint right i make a play fucking up your whole life im so fuckin sick and tired of the photoshop show me somethin natural like afro on richard pryor show me somethin natural like ass with some stretch marks still will take you down right on your mamas couch in polo socks ayy this shit way too crazy ayy you do not amaze me ayy i blew cool from ac ayy obama just paged me ayy i dont fabricate it ayy most of yall be fakin ayy i stay modest bout it ayy she elaborate it ayy this that grey poupon that evian that ted talk ayy watch my soul speak you let the meds talk ayy if i kill a nigga it wont be the alcohol ayy im the realest nigga after all bitch be humble sit down be humble sit down be humble bitch sit down be humble sit down be humble sit down be humble sit down be humble bitch sit down be humble sit down ,DAMN.,album,Universal,hip-hop/rap,4,2017,0,['Kendrick Lamar'],solo_male,89.0,89,14486796.0,14486796,9.548387096774194,15.891285641092361,98.0,[1],32,US,1,0,4,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.102,0.421,150.011
top_2018,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,176133,78,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",10,  jeje woahoh auaura no va a ser tan fácil aunque me esquives como quiera tras de ti voy tras de ti tú tienes todo lo que quiero para mí y tú tan sola por ahí detrás de ti voy a seguir yo sé que lo bueno toma tiempo lady es que me gustas tú na más no me importan las demás una vaina loca que me da que por más que intento no se va me gustas tú na más no me importan las demás una vaina loca que me da que por más que intento no se va me gustas tú na má no sé disimular la música que hago sólo en ti me hace pensar única una rosa yo me la quiero robar sencilla bonita no se tiene que maquillar me mata el piquete baila duro y le mete con nadie se compromete y menos si tú le promete tiene lo que quiero me tiras que yo le llego no sé disimular bailo contigo y yo me entrego me mata el piquete baila duro y le mete con nadie se compromete y menos si tú le promete tiene lo que quiero me tiras que yo le llego no sé disimular bailo contigo y yo me entrego es que me gustas tú na más no me importan las demás una vaina loca que me da que por más que intento no se va es que me gustas tú na más no me importan las demás una vaina loca que me da que por más que intento no se va porque cuando te tengo cerquita me entra una vaina loca que después no se me quita es que en mi lista tú eres la favorita tú eres la única que este hombre necesita baby lo que yo quiero vale más que el dinero yo viajo el mundo entero si es por ti no hay pero siento que por ti desespero cuando no te tengo más es que me gustas tú na más no me importan las demás una vaina loca que me da que por más que intento no se va me gustas tú na más no me importan las demás una vaina loca que me da que por más que intento no se va ,Aura,album,Independent,latin/reggaeton,8,2018,1,"['Ozuna', 'Manuel Turizo']",group_male,89.0,93,14035723.0,22620630,50.096774193548384,16.305157474894386,72.5,"[1, 0]",24,"CO, PR",6,1,4,0.315,0.754,0.805,0.0,0.203,-4.249,0.0752,0.555,93.982
top_2018,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),259550,76,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",12, i found a love for me oh darling just dive right in and follow my lead well i found a girl beautiful and sweet oh i never knew you were the someone waitin for me cause we were just kids when we fell in love not knowin what it was i will not give you up this time but darling just kiss me slow your heart is all i own and in your eyes youre holding mine baby im dancing in the dark with you between my arms barefoot on the grass listening to our favourite song when you said you looked a mess i whispered underneath my breath but you heard it darling you look perfect tonight well i found a man stronger than anyone i know he shares my dreams i hope that someday well share a home i found a love to carry more than just my secrets to carry love to carry children of our own we are still kids but were so in love fightin against all odds i know well be alright this time darling just hold my hand be your girl youll be my man and i see my future in your eyes well baby im dancing in the dark with you between my arms barefoot on the grass while listening to our favorite song when i saw you in that dress looking so beautiful i dont deserve this darling you look perfect tonight  baby im dancing in the dark with you between my arms barefoot on the grass while listenin to our favorite song i have faith in what i see now i know i have met an angel in person and she looks perfect and he looks perfect no i dont deserve this you look perfect tonight ,Perfect Duet (Ed Sheeran & Beyoncé),single,Warner,pop,11,2017,0,"['Ed Sheeran', 'Beyoncé']",group_mixed,91.0,94,42811908.0,62941064,53.31182795698925,15.55527431439517,71.0,"[1, 2]",33,"GB, US",8,1,3,0.779,0.587,0.299,0.0,0.123,-7.365,0.0263,0.356,94.992
top_2018,5cepAtqnEQ6yVG6088zMMu,Corazón (feat. Nego do Borel),184720,73,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",7,  alright alright baby tú me partiste el corazón pero mi amor no hay problema no no ahora puedo regalar un pedacito a cada nena sólo un pedacito tú me partiste el corazón pero mi amor no hay problema no no ahora puedo regalar un pedacito a cada nena sólo un pedacito ya no vengas más con esos cuentos mami si desde el principio siempre estuve pa ti nunca me avisaron cuál era el problema te gusta estar rodando por camas ajena ahora me tocó a mí cambiar el sistema andar con gatas nuevas repartir el corazón sin tanta pena ahora te digo goodbye muito obrigado pa ti ya no hay uooh uooh uohh uooh uooh uohh no tengo miedo de decir adiós yo quiero repartir meu coração uooh uooh uohh uooh uooh uohh ahora te digo goodbye muito obrigado pa ti ya no hay você partiu meu coração mas meu amor não tem problema não não que agora vai sobrar então un pedacito a cada nena sólo un pedacito se eu não guardo nem dinheiro quem dirá guardar rancor você vacilou primeiro nosso caso acabou uooh uooh uohh uooh uooh uohh no tengo miedo de decir adiós yo quiero repartir meu coração uooh uooh uohh uooh uooh uohh ahora te digo goodbye muito obrigado pa ti ya no hay tú me partiste el corazón pero mi amor no hay problema no no ahora puedo regalar un pedacito a cada nena sólo un pedacito tchau tchau eu não sei falar muito bem português mas quero aprender pretty boy baby dirty boy baby maluma baby tú me partiste el corazón pero mi amor no hay problema sólo un pedacito ,F.A.M.E.,album,Sony,latin/reggaeton,5,2018,1,"['Maluma', 'Nego do Borel']",group_male,76.0,88,10917798.0,19431159,47.12903225806451,14.016340998399272,72.5,"[0, 0]",26,"BR, CO",9,0,4,0.328,0.722,0.738,1.47e-05,0.198,-6.073,0.247,0.748,198.075
top_2018,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,202546,83,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",18, so youre still thinking of me just like i know you should i can not give you everything you know i wish i could im so high at the moment im so caught up in this yeah were just young dumb and broke but we still got love to give while were young dumb young young dumb and broke young dumb young young dumb and broke young dumb young dumb young young dumb and broke young dumb broke high school kids yadadadadadadada yadadadadadada yadadadadadadada young dumb broke high school kids we have so much in common we argue all the time you always say im wrong im pretty sure im right whats fun about commitment when we have our life to live yeah were just young dumb and broke but we still got love to give while were young dumb young young dumb and broke young dumb young young dumb and broke young dumb young young dumb and broke young dumb broke high school kids yadadadadadadada yadadadadadada yadadadadadadada young dumb broke high school kids jump and we think do it all in the name of love love run into sin do it all in the name of fun fun whoaoaoa im so high at the moment im so caught up in this yeah were just young dumb and broke but we still got love to give while were young dumb young young dumb and broke young dumb young young dumb and broke young dumb young dumb young young dumb and broke young dumb broke high school kids yadadadadadadada yadadadadadada yadadadadadadada young dumb broke high school kids ,American Teen,album,"Independent, Sony",r&b,4,2017,0,['Khalid'],solo_male,93.0,93,11295331.0,11295331,15.935483870967742,10.924450490222561,91.0,[0],22,US,1,1,4,0.199,0.798,0.539,1.66e-05,0.165,-6.351,0.0421,0.394,136.949
